609.201,20752,23.8,-200
613.202,20752,23.9,-200
617.205,20751,23.8,-200
621.212,20751,23.8,-200
625.216,20750,23.9,-200
629.226,20750,23.8,-200
633.235,20749,23.8,-200
637.250,20748,23.9,-200
641.251,20748,23.8,-200
645.256,20747,23.8,-200
649.264,20747,23.8,-200
653.270,20746,23.8,-200
657.280,20746,23.8,-200
661.282,20746,23.7,-200
665.286,20745,23.9,-200
669.292,20745,23.9,-200
673.301,20744,23.9,-200
677.314,20744,23.9,-200
681.317,20744,23.9,-200
685.326,20742,23.9,-200
689.336,20742,23.9,-200
693.348,20742,23.9,-200
697.357,20741,23.9,-200
701.360,20741,23.9,-200
705.361,20740,23.9,-200
709.370,20740,23.9,-200
713.382,20739,23.9,-200
717.389,20739,23.9,-200
721.389,20739,23.9,-201
725.402,20737,23.9,-200
729.409,20737,23.9,-200
733.423,20736,23.9,-200
737.430,20736,23.9,-200
741.445,20736,23.9,-200
745.454,20735,23.9,-200
749.466,20735,23.9,-200
753.476,20735,23.9,-200
757.483,20734,23.9,-200
761.484,20734,23.9,-200
765.496,20732,23.9,-200
769.509,20732,23.9,-200
773.519,20732,23.9,-200
777.529,20731,23.9,-200
781.535,20731,23.9,-200
785.545,20730,23.9,-200
789.556,20730,23.9,-200
793.565,20729,23.9,-200
797.573,20729,23.9,-200
801.587,20728,23.9,-200
805.598,20728,23.9,-200
809.602,20728,23.9,-200
813.604,20727,23.9,-200
817.608,20726,23.9,-200
821.622,20726,23.9,-200
825.637,20725,23.9,-200
829.640,20725,23.9,-200
833.646,20724,23.9,-200
837.659,20723,23.9,-200
841.674,20723,24.0,-200
845.681,20723,23.9,-200
849.683,20722,23.9,-200
853.687,20722,23.9,-200
857.692,20722,24.0,-200
861.697,20721,23.9,-200
865.710,20721,23.9,-200
869.714,20720,24.0,-200
873.720,20720,24.0,-200
877.729,20720,23.9,-200
881.739,20718,24.0,-200
885.741,20719,24.0,-200
889.756,20718,24.0,-200
893.758,20718,24.0,-200
897.769,20716,24.0,-200
901.774,20716,24.0,-200
905.780,20716,24.0,-200
909.790,20715,24.0,-200
913.797,20714,24.0,-200
917.799,20714,24.0,-200
921.801,20714,24.0,-200
925.816,20715,24.0,-200
929.826,20713,24.0,-200
933.832,20712,24.0,-200
937.847,20712,24.0,-200
941.847,20713,23.9,-200
945.861,20711,24.0,-200
949.865,20710,24.0,-200
953.871,20711,24.0,-200
957.886,20709,24.0,-200
961.896,20709,24.0,-200
965.897,20709,24.0,-200
969.912,20709,24.0,-200
973.916,20708,24.0,-200
977.922,20708,24.0,-200
981.928,20707,24.0,-200
985.933,20706,24.0,-200
989.942,20706,24.0,-200
993.954,20705,24.0,-200
997.961,20705,24.0,-200
1001.973,20705,24.0,-200
1005.986,20704,24.0,-200
1009.989,20704,24.0,-200
1013.996,20703,23.9,-200
1018.002,20703,24.0,-200
1022.010,20703,24.0,-200
1026.022,20701,24.1,-200
1030.022,20701,24.0,-200
1034.028,20700,24.0,-200
1038.042,20700,24.1,-200
1042.055,20701,24.0,-200
1046.064,20699,24.0,-200
1050.069,20699,24.1,-200
1054.075,20698,24.0,-200
1058.081,20698,24.0,-200
1062.086,20701,24.1,-200
1066.094,20697,24.0,-200
1070.101,20696,24.0,-200
1074.114,20696,24.0,-200
1078.126,20696,24.1,-200
1082.137,20695,24.1,-200
1086.146,20694,24.2,-200
1090.154,20694,24.1,-200
1094.159,20694,24.1,-200
1098.167,20693,24.2,-200
1102.167,20693,24.1,-200
1106.177,20692,24.1,-200
1110.179,20692,24.2,-200
1114.192,20691,24.2,-200
1118.204,20690,24.1,-200
1122.218,20690,24.2,-199
1126.223,20690,24.2,-200
1130.234,20689,24.2,-200
1134.242,20688,24.0,-200
1138.250,20688,24.1,-200
1142.263,20688,24.2,-200
1146.269,20688,24.2,-200
1150.278,20687,24.2,-200
1154.291,20686,24.2,-200
1158.298,20686,24.2,-200
1162.299,20685,24.2,-200
1166.304,20685,24.2,-200
1170.304,20684,24.0,-200
1174.310,20684,24.2,-200
1178.322,20683,24.2,-200
1182.331,20683,24.2,-200
1186.334,20683,24.2,-200
1190.347,20683,24.2,-200
1194.350,20682,24.2,-200
1198.365,20681,24.2,-200
1202.380,20681,24.2,-200
1206.393,20681,24.2,-200
1210.400,20680,24.2,-200
1214.415,20680,24.2,-200
1218.417,20679,24.2,-200
1222.425,20679,24.2,-200
1226.439,20678,24.2,-200
1230.444,20678,24.2,-200
1234.444,20677,24.2,-200
1238.455,20677,24.2,-200
1242.460,20677,24.2,-200
1246.472,20676,24.2,-200
1250.487,20675,24.2,-200
1254.496,20674,24.3,-200
1258.503,20674,24.2,-200
1262.507,20674,24.2,-200
1266.518,20673,24.2,-200
1270.528,20672,24.2,-200
1274.534,20672,24.2,-200
1278.535,20672,24.2,-200
1282.541,20671,24.2,-200
1286.549,20672,24.2,-200
1290.554,20670,24.3,-200
1294.567,20670,24.2,-200
1298.570,20670,24.2,-200
1302.580,20695,24.1,-200
1306.586,20669,24.2,-200
1310.597,20668,24.2,-200
1314.600,20668,24.2,-200
1318.614,20667,24.2,-200
1322.623,20667,24.2,-200
1326.627,20666,24.3,-200
1330.641,20666,24.2,-200
1334.648,20665,24.2,-200
1338.658,20665,24.1,-201
1342.669,20664,24.2,-200
1346.682,20664,24.2,-200
1350.682,20663,24.3,-200
1354.690,20662,24.2,-200
1358.691,20662,24.2,-200
1362.692,20689,24.2,-200
1366.703,20661,24.2,-200
1370.708,20661,24.2,-200
1374.716,20660,24.1,-200
1378.719,20660,24.2,-200
1382.724,20660,24.2,-200
1386.726,20659,24.1,-200
1390.740,20659,24.2,-200
1394.748,20658,24.2,-200
1398.759,20658,24.2,-200
1402.767,20657,24.2,-200
1406.771,20656,24.3,-200
1410.783,20656,24.1,-200
1414.783,20656,24.2,-200
1418.784,20655,24.2,-200
1422.791,20657,24.2,-200
1426.798,20654,24.3,-200
1430.801,20654,24.3,-200
1434.807,20653,24.2,-200
1438.817,20653,24.3,-200
1442.831,20652,24.2,-200
1446.845,20652,24.3,-200
1450.849,20651,24.3,-200
1454.850,20651,24.2,-200
1458.858,20650,24.2,-200
1462.866,20650,24.2,-200
1466.878,20650,24.2,-200
1470.882,20649,24.2,-200
1474.887,20649,24.2,-200
1478.902,20648,24.2,-200
1482.905,20647,24.2,-200
1486.912,20647,24.2,-200
1490.918,20647,24.2,-200
1494.926,20646,24.2,-200
1498.932,20646,24.2,-200
1502.940,20645,24.2,-200
1506.955,20645,24.2,-200
1510.955,20644,24.2,-200
1514.969,20644,24.3,-200
1518.971,20643,24.3,-200
1522.986,20643,24.3,-200
1526.993,20642,24.2,-200
1531.001,20642,24.3,-200
1535.015,20642,24.3,-200
1539.016,20641,24.3,-200
1543.022,20641,24.3,-200
1547.026,20641,24.3,-200
1551.036,20639,24.3,-200
1555.044,20639,24.3,-200
1559.054,20639,24.3,-200
1563.059,20638,24.3,-200
1567.070,20638,24.3,-200
1571.078,20638,24.3,-200
1575.079,20637,24.3,-200
1579.094,20637,24.3,-200
1583.106,20636,24.3,-200
1587.117,20636,24.3,-200
1591.117,20635,24.3,-200
1595.132,20635,24.3,-200
1599.146,20635,24.3,-200
1603.153,20634,24.3,-200
1607.157,20633,24.3,-200
1611.172,20634,24.3,-200
1615.176,20632,24.3,-200
1619.189,20632,24.3,-200
1623.198,20631,24.3,-200
1627.202,20631,24.3,-200
1631.209,20630,24.3,-200
1635.218,20630,24.3,-200
1639.228,20630,24.3,-200
1643.237,20629,24.2,-200
1647.251,20629,24.3,-200
1651.255,20628,24.3,-200
1655.265,20628,24.3,-200
1659.267,20627,24.3,-200
1663.275,20626,24.3,-200
1667.286,20626,24.2,-200
1671.289,20626,24.3,-200
1675.302,20626,24.3,-200
1679.316,20625,24.3,-200
1683.316,20624,24.3,-200
1687.330,20624,24.3,-200
1691.340,20623,24.2,-200
1695.344,20623,24.3,-200
1699.350,20622,24.3,-200
1703.360,20622,24.3,-200
1707.372,20621,24.3,-200
1711.385,20621,24.3,-200
1715.394,20620,24.4,-200
1719.408,20620,24.3,-200
1723.421,20620,24.3,-200
1727.433,20619,24.4,-200
1731.446,20618,24.3,-200
1735.454,20618,24.3,-200
1739.457,20618,24.2,-200
1743.465,20617,24.3,-200
1747.477,20617,24.4,-200
1751.490,20617,24.4,-200
1755.502,20616,24.3,-200
1759.509,20615,24.3,-200
1763.509,20614,24.4,-200
1767.514,20614,24.3,-200
1771.527,20614,24.3,-200
1775.532,20613,24.4,-200
1779.547,20613,24.3,-200
1783.550,20612,24.3,-200
1787.554,20612,24.3,-200
1791.563,20612,24.4,-200
1795.578,20611,24.3,-200
1799.588,20611,24.4,-200
1803.595,20610,24.4,-200
1807.597,20610,24.4,-200
1811.601,20610,24.4,-200
1815.603,20609,24.4,-200
1819.611,20608,24.4,-200
1823.625,20608,24.4,-200
1827.625,20608,24.4,-200
1831.629,20607,24.3,-200
1835.635,20607,24.4,-200
1839.638,20606,24.4,-200
1843.648,20606,24.3,-200
1847.652,20606,24.4,-200
1851.653,20605,24.4,-200
1855.654,20604,24.4,-200
1859.669,20605,24.4,-200
1863.682,20604,24.4,-200
1867.693,20603,24.4,-200
1871.704,20602,24.4,-200
1875.714,20602,24.4,-200
1879.719,20602,24.4,-200
1883.731,20602,24.4,-200
1887.739,20601,24.4,-200
1891.741,20600,24.4,-200
1895.754,20599,24.3,-200
1899.758,20599,24.4,-200
1903.763,20599,24.4,-200
1907.774,20598,24.4,-200
1911.790,20598,24.4,-200
1915.795,20597,24.4,-200
1919.804,20596,24.5,-200
1923.813,20596,24.4,-200
1927.825,20596,24.4,-200
1931.831,20595,24.4,-200
1935.846,20595,24.4,-200
1939.850,20595,24.4,-200
1943.864,20594,24.4,-200
1947.874,20594,24.4,-200
1951.878,20593,24.4,-200
1955.886,20593,24.4,-200
1959.898,20592,24.4,-200
1963.906,20591,24.4,-200
1967.911,20591,24.4,-200
1971.912,20590,24.4,-200
1975.920,20590,24.4,-200
1979.933,20590,24.4,-200
1983.937,20589,24.4,-200
1987.938,20589,24.4,-200
1991.947,20588,24.4,-200
1995.959,20588,24.4,-200
1999.972,20587,24.4,-200
2003.982,20586,24.5,-200
2007.997,20586,24.4,-200
2012.000,20586,24.4,-200
2016.006,20585,24.5,-200
2020.013,20585,24.4,-200
2024.021,20584,24.4,-200
2028.030,20584,24.4,-200
2032.040,20583,24.4,-200
2036.053,20583,24.4,-200
2040.055,20582,24.5,-200
2044.055,20582,24.4,-200
2048.065,20582,24.4,-200
2052.067,20582,24.5,-200
2056.082,20580,24.4,-200
2060.085,20580,24.4,-200
2064.089,20580,24.5,-200
2068.091,20580,24.4,-200
2072.094,20579,24.4,-200
2076.105,20579,24.5,-200
2080.108,20578,24.4,-200
2084.122,20578,24.4,-200
2088.129,20577,24.5,-200
2092.129,20576,24.4,-200
2096.139,20576,24.4,-200
2100.144,20576,24.3,-200
2104.154,20575,24.5,-200
2108.161,20575,24.4,-200
2112.170,20574,24.3,-200
2116.178,20574,24.5,-200
2120.189,20574,24.4,-200
2124.199,20573,24.4,-200
2128.203,20572,24.4,-200
2132.216,20572,24.4,-200
2136.220,20572,24.5,-200
2140.223,20571,24.5,-200
2144.237,20570,24.5,-200
2148.248,20570,24.5,-200
2152.258,20570,24.4,-200
2156.271,20569,24.4,-200
2160.284,20568,24.5,-200
2164.290,20568,24.4,-200
2168.298,20568,24.4,-200
2172.305,20568,24.3,-200
2176.319,20568,24.5,-200
2180.331,20566,24.5,-200
2184.346,20566,24.5,-200
2188.357,20566,24.4,-200
2192.360,20565,24.4,-200
2196.365,20564,24.5,-200
2200.376,20563,24.4,-200
2204.388,20563,24.5,-200
2208.399,20563,24.4,-200
2212.411,20562,24.5,-200
2216.424,20562,24.5,-200
2220.436,20562,24.6,-200
2224.446,20561,24.5,-200
2228.456,20561,24.5,-200
2232.459,20560,24.6,-200
2236.462,20559,24.5,-200
2240.468,20559,24.5,-200
2244.474,20558,24.6,-200
2248.483,20558,24.5,-200
2252.493,20558,24.5,-200
2256.500,20557,24.4,-200
2260.504,20557,24.5,-200
2264.513,20557,24.6,-200
2268.517,20556,24.6,-200
2272.531,20556,24.5,-200
2276.543,20556,24.6,-200
2280.556,20554,24.6,-200
2284.566,20554,24.5,-200
2288.567,20554,24.5,-200
2292.575,20553,24.6,-200
2296.591,20553,24.6,-200
2300.597,20553,24.6,-200
2304.609,20552,24.6,-200
2308.614,20552,24.6,-200
2312.622,20551,24.6,-200
2316.630,20552,24.4,-200
2320.631,20551,24.6,-200
2324.637,20550,24.5,-200
2328.639,20549,24.6,-200
2332.653,20549,24.6,-200
2336.659,20548,24.5,-200
2340.667,20547,24.6,-200
2344.667,20547,24.6,-200
2348.677,20547,24.6,-200
2352.692,20547,24.6,-200
2356.698,20546,24.6,-199
2360.710,20545,24.6,-200
2364.716,20545,24.6,-200
2368.720,20544,24.6,-200
2372.731,20544,24.6,-200
2376.744,20543,24.6,-200
2380.750,20543,24.6,-200
2384.761,20543,24.6,-200
2388.772,20542,24.6,-200
2392.778,20542,24.6,-200
2396.785,20541,24.6,-200
2400.788,20541,24.6,-200
2404.798,20541,24.6,-200
2408.806,20540,24.6,-200
2412.813,20540,24.6,-200
2416.825,20539,24.6,-200
2420.831,20539,24.6,-200
2424.836,20538,24.6,-200
2428.847,20537,24.6,-200
2432.847,20537,24.6,-200
2436.854,20537,24.6,-200
2440.865,20537,24.6,-200
2444.878,20536,24.6,-200
2448.885,20535,24.6,-200
2452.889,20535,24.6,-200
2456.904,20534,24.6,-200
2460.913,20534,24.6,-200
2464.914,20533,24.6,-200
2468.922,20533,24.6,-200
2472.933,20532,24.6,-200
2476.935,20532,24.6,-200
2480.951,20531,24.6,-200
2484.957,20531,24.6,-200
2488.969,20530,24.6,-200
2492.971,20530,24.6,-200
2496.985,20529,24.7,-200
2500.994,20529,24.7,-200
2505.002,20528,24.6,-200
2509.003,20529,24.6,-200
2513.007,20528,24.7,-200
2517.020,20528,24.7,-200
2521.030,20527,24.7,-200
2525.039,20526,24.7,-200
2529.051,20526,24.7,-200
2533.065,20526,24.7,-200
2537.079,20525,24.7,-200
2541.085,20524,24.7,-200
2545.094,20524,24.7,-200
2549.104,20524,24.7,-200
2553.110,20523,24.7,-200
2557.119,20523,24.7,-199
2561.125,20522,24.7,-200
2565.140,20522,24.7,-200
2569.146,20521,24.7,-200
2573.158,20521,24.7,-200
2577.167,20521,24.7,-200
2581.178,20520,24.7,-200
2585.182,20520,24.7,-200
2589.189,20519,24.7,-200
2593.200,20519,24.7,-200
2597.209,20519,24.6,-200
2601.217,20518,24.7,-200
2605.219,20518,24.7,-200
2609.223,20516,24.7,-200
2613.230,20516,24.7,-200
2617.235,20516,24.7,-200
2621.236,20515,24.7,-200
2625.246,20515,24.7,-200
2629.257,20515,24.7,-200
2633.262,20514,24.7,-200
2637.263,20514,24.7,-200
2641.264,20513,24.7,-200
2645.269,20513,24.7,-200
2649.278,20512,24.7,-200
2653.278,20512,24.7,-200
2657.289,20513,24.7,-200
2661.300,20511,24.7,-200
2665.303,20510,24.7,-200
2669.312,20510,24.8,-200
2673.321,20509,24.7,-200
2677.332,20509,24.7,-200
2681.342,20509,24.7,-200
2685.349,20508,24.7,-200
2689.365,20508,24.7,-200
2693.371,20508,24.8,-200
2697.373,20507,24.7,-200
2701.377,20506,24.7,-200
2705.388,20506,24.8,-200
2709.395,20505,24.7,-200
2713.404,20505,24.7,-200
2717.413,20506,24.7,-200
2721.421,20504,24.7,-200
2725.423,20503,24.7,-200
2729.429,20502,24.8,-200
2733.440,20502,24.7,-200
2737.444,20502,24.7,-200
2741.447,20501,24.8,-200
2745.452,20501,24.7,-200
2749.466,20501,24.7,-200
2753.466,20500,24.6,-200
2757.474,20501,24.7,-200
2761.483,20499,24.7,-200
2765.489,20499,24.6,-200
2769.498,20499,24.7,-200
2773.502,20498,24.7,-200
2777.513,20503,24.6,-200
2781.514,20498,24.7,-200
2785.520,20497,24.7,-200
2789.526,20496,24.7,-200
2793.536,20496,24.7,-200
2797.544,20496,24.7,-200
2801.547,20495,24.7,-200
2805.554,20495,24.7,-200
2809.567,20494,24.7,-200
2813.625,20493,24.7,-200
2817.587,20494,24.7,-200
2821.597,20493,24.8,-200
2825.605,20493,24.8,-200
2829.618,20492,24.7,-200
2833.638,20492,24.7,-200
2837.637,20491,24.8,-200
2841.644,20490,24.8,-200
2845.650,20490,24.7,-200
2849.664,20489,24.8,-200
2853.671,20489,24.8,-200
2857.674,20489,24.7,-200
2861.676,20488,24.8,-200
2865.690,20487,24.8,-200
2869.705,20487,24.8,-200
2873.717,20487,24.7,-200
2877.720,20486,24.8,-200
2881.724,20486,24.8,-200
2885.736,20485,24.8,-200
2889.745,20485,24.8,-200
2893.754,20485,24.8,-200
2897.761,20484,24.8,-200
2901.766,20484,24.8,-200
2905.771,20483,24.8,-200
2909.777,20482,24.8,-200
2913.794,20482,24.8,-200
2917.789,20482,24.8,-200
2921.803,20481,24.7,-200
2925.818,20481,24.8,-200
2929.823,20480,24.8,-200
2933.835,20480,24.8,-200
2937.837,20479,24.8,-200
2941.842,20479,24.8,-200
2945.848,20478,24.8,-200
2949.854,20478,24.8,-200
2953.878,20478,24.8,-200
2957.867,20484,24.7,-200
2961.870,20477,24.8,-200
2965.879,20478,24.8,-200
2969.890,20476,24.8,-200
2973.902,20475,24.8,-200
2977.916,20475,24.8,-200
2981.927,20475,24.8,-200
2985.941,20474,24.8,-200
2989.951,20474,24.8,-200
2993.955,20474,24.7,-200
2997.963,20473,24.8,-200
3001.978,20473,24.8,-200
3005.988,20472,24.9,-200
3009.992,20472,24.8,-200
3013.997,20471,24.8,-200
3018.007,20487,24.9,-200
3022.020,20471,24.8,-200
3026.029,20470,24.8,-200
3030.042,20469,24.7,-200
3034.047,20469,24.8,-200
3038.054,20469,24.8,-200
3042.057,20468,24.9,-200
3046.067,20468,24.8,-200
3050.074,20467,24.8,-200
3054.076,20467,24.8,-200
3058.082,20466,24.8,-200
3062.087,20466,24.8,-200
3066.096,20465,24.7,-200
3070.104,20465,24.8,-200
3074.111,20464,24.8,-200
3078.124,20464,24.9,-200
3082.130,20464,24.8,-200
3086.135,20463,24.8,-200
3090.138,20463,24.9,-200
3094.153,20463,24.8,-200
3098.160,20461,24.8,-200
3102.167,20461,24.9,-200
3106.167,20461,24.9,-200
3110.169,20461,24.9,-200
3114.172,20459,24.9,-200
3118.183,20459,24.9,-200
3122.194,20459,24.9,-200
3126.202,20458,24.8,-200
3130.207,20458,24.9,-200
3134.218,20457,24.9,-200
3138.230,20460,24.9,-200
3142.236,20456,24.9,-200
3146.240,20456,24.9,-200
3150.254,20456,24.9,-200
3154.260,20455,24.9,-200
3158.266,20455,24.9,-200
3162.280,20455,24.9,-200
3166.285,20455,24.9,-200
3170.285,20453,24.9,-200
3174.298,20453,24.9,-200
3178.308,20453,24.9,-200
3182.320,20452,24.9,-200
3186.321,20452,24.9,-200
3190.333,20452,24.9,-200
3194.344,20451,24.9,-200
3198.357,20452,24.9,-200
3202.369,20450,24.9,-200
3206.382,20450,24.9,-200
3210.393,20449,24.9,-200
3214.407,20448,24.9,-200
3218.410,20449,24.9,-200
3222.410,20448,24.9,-200
3226.425,20447,24.9,-200
3230.435,20447,24.9,-200
3234.440,20447,24.9,-200
3238.455,20447,24.9,-200
3242.469,20446,24.9,-200
3246.477,20446,24.9,-200
3250.487,20445,24.9,-200
3254.496,20446,24.9,-200
3258.506,20444,24.9,-200
3262.521,20444,24.9,-200
3266.531,20443,24.9,-200
3270.539,20443,24.9,-200
3274.548,20443,24.9,-200
3278.553,20442,24.9,-200
3282.556,20441,24.9,-200
3286.562,20441,24.9,-200
3290.565,20441,24.9,-200
3294.566,20440,24.9,-200
3298.578,20440,24.9,-200
3302.587,20440,24.9,-200
3306.592,20440,24.9,-200
3310.602,20439,24.9,-200
3314.610,20438,25.0,-200
3318.617,20438,24.9,-200
3322.621,20437,24.9,-200
3326.636,20437,25.0,-200
3330.641,20436,24.9,-200
3334.643,20436,25.0,-200
3338.658,20435,25.0,-200
3342.670,20435,25.0,-200
3346.676,20435,25.0,-200
3350.689,20434,25.0,-200
3354.695,20434,24.9,-200
3358.699,20433,25.0,-200
3362.708,20433,25.0,-200
3366.713,20432,24.9,-200
3370.718,20432,24.9,-200
3374.726,20431,25.0,-200
3378.737,20431,25.0,-200
3382.746,20430,24.9,-200
3386.749,20430,25.0,-200
3390.756,20430,24.9,-200
3394.770,20430,25.0,-200
3398.778,20429,25.0,-200
3402.782,20429,24.9,-200
3406.783,20429,25.0,-200
3410.787,20428,25.0,-200
3414.797,20428,25.0,-200
3418.802,20427,25.0,-199
3422.816,20427,25.0,-200
3426.818,20426,25.0,-200
3430.826,20426,25.0,-200
3434.835,20425,25.0,-200
3438.844,20425,25.0,-200
3442.844,20424,25.0,-200
3446.857,20424,25.0,-200
3450.871,20424,25.0,-200
3454.872,20423,25.0,-200
3458.882,20422,25.0,-200
3462.896,20422,25.0,-200
3466.898,20422,25.0,-200
3470.908,20421,25.0,-200
3474.915,20421,25.0,-200
3478.917,20420,25.0,-200
3482.918,20420,25.0,-200
3486.928,20420,25.0,-200
3490.938,20419,25.0,-200
3494.952,20419,25.0,-200
3498.966,20418,25.0,-200
3502.977,20418,25.0,-200
3506.983,20418,25.0,-200
3510.994,20417,25.0,-200
3514.998,20417,25.0,-200
3519.012,20417,25.0,-200
3523.019,20416,25.0,-200
3527.021,20416,25.0,-200
3531.035,20415,25.0,-200
3535.042,20415,25.0,-200
3539.045,20415,25.0,-200
3543.053,20414,25.0,-200
3547.064,20414,25.0,-200
3551.074,20413,25.0,-200
3555.088,20413,25.0,-200
3559.102,20412,25.0,-200
3563.113,20412,25.0,-200
3567.117,20412,25.0,-200
3571.125,20411,25.0,-200
3575.137,20411,25.0,-200
3579.139,20410,25.0,-200
3583.154,20410,25.0,-200
3587.164,20410,25.0,-200
3591.170,20409,25.0,-200
3595.174,20408,25.0,-200
3599.178,20408,25.1,-200
3603.182,20408,25.0,-200
3607.194,20407,25.0,-200
3611.197,20407,25.0,-200
3615.202,20407,25.0,-200
3619.212,20407,25.0,-200
3623.215,20406,25.1,-200
3627.218,20406,25.0,-200
3631.219,20405,25.0,-200
3635.221,20405,25.1,-200
3639.229,20404,25.1,-200
3643.233,20404,25.0,-200
3647.245,20403,25.1,-200
3651.252,20403,25.0,-200
3655.255,20402,25.1,-200
3659.257,20402,25.1,-200
3663.260,20402,25.1,-200
3667.265,20401,25.1,-200
3671.267,20401,25.1,-200
3675.275,20401,25.1,-200
3679.282,20401,25.1,-200
3683.291,20400,25.1,-200
3687.297,20399,25.1,-200
3691.303,20399,25.1,-200
3695.311,20399,25.1,-200
3699.320,20398,25.1,-200
3703.322,20398,25.1,-200
3707.335,20398,25.1,-200
3711.349,20398,25.1,-200
3715.351,20397,25.1,-200
3719.355,20396,25.1,-200
3723.356,20396,25.1,-200
3727.359,20395,25.1,-200
3731.374,20396,25.0,-200
3735.383,20394,25.1,-200
3739.390,20394,25.1,-200
3743.400,20394,25.1,-200
3747.404,20393,25.1,-200
3751.409,20394,25.1,-200
3755.410,20392,25.0,-200
3759.422,20392,25.1,-200
3763.424,20392,25.1,-200
3767.427,20392,25.1,-200
3771.441,20392,25.1,-200
3775.444,20391,25.1,-200
3779.453,20390,25.1,-200
3783.465,20390,25.1,-200
3787.480,20390,25.1,-200
3791.486,20389,25.1,-200
3795.490,20388,25.1,-200
3799.503,20388,25.1,-200
3803.507,20389,25.1,-200
3807.511,20388,25.1,-200
3811.524,20387,25.1,-200
3815.534,20388,25.0,-200
