Data Log

TimeStamp,Voltage,Current,Temperature
2023-04-04 17:25:47.253,20203,491,26.9
2023-04-04 17:25:50.253,20204,491,26.8
2023-04-04 17:25:51.274,20205,491,26.8
2023-04-04 17:25:54.256,20206,492,26.8
2023-04-04 17:25:55.291,20207,492,26.8
2023-04-04 17:25:58.282,20208,492,26.8
2023-04-04 17:25:59.299,20208,491,26.8
2023-04-04 17:26:02.248,20210,492,26.8
2023-04-04 17:26:03.319,20210,491,26.8
2023-04-04 17:26:06.212,20211,491,26.8
2023-04-04 17:26:07.335,20212,492,26.8
2023-04-04 17:26:10.287,20214,492,26.8
2023-04-04 17:26:11.351,20214,492,26.8
2023-04-04 17:26:14.266,20215,491,26.8
2023-04-04 17:26:15.366,20216,491,26.8
2023-04-04 17:26:18.243,20217,491,26.8
2023-04-04 17:26:19.373,20217,491,26.8
2023-04-04 17:26:22.276,20219,492,26.8
2023-04-04 17:26:23.393,20219,492,26.8
2023-04-04 17:26:26.352,20220,491,26.8
2023-04-04 17:26:27.397,20221,491,26.8
2023-04-04 17:26:30.388,20222,492,26.8
2023-04-04 17:26:31.421,20223,491,26.8
2023-04-04 17:26:34.312,20224,491,26.8
2023-04-04 17:26:35.441,20224,491,26.7
2023-04-04 17:26:38.304,20226,491,26.8
2023-04-04 17:26:39.455,20226,491,26.8
2023-04-04 17:26:42.330,20228,491,26.8
2023-04-04 17:26:43.479,20229,491,26.8
2023-04-04 17:26:46.431,20230,491,26.8
2023-04-04 17:26:47.492,20230,492,26.8
2023-04-04 17:26:50.357,20232,492,26.8
2023-04-04 17:26:51.509,20232,491,26.8
2023-04-04 17:26:54.405,20234,491,26.8
2023-04-04 17:26:55.518,20234,491,26.8
2023-04-04 17:26:58.340,20236,492,26.8
2023-04-04 17:26:59.539,20235,491,26.7
2023-04-04 17:27:02.386,20237,491,26.8
2023-04-04 17:27:03.562,20238,491,26.8
2023-04-04 17:27:06.361,20239,491,26.8
2023-04-04 17:27:07.581,20240,491,26.8
2023-04-04 17:27:10.457,20241,491,26.8
2023-04-04 17:27:11.601,20242,491,26.8
2023-04-04 17:27:14.360,20242,491,26.8
2023-04-04 17:27:15.614,20243,491,26.8
2023-04-04 17:27:18.399,20245,492,26.8
2023-04-04 17:27:19.630,20245,491,26.8
2023-04-04 17:27:22.438,20247,492,26.8
2023-04-04 17:27:23.652,20247,491,26.8
2023-04-04 17:27:26.414,20248,491,26.8
2023-04-04 17:27:27.668,20249,492,26.8
2023-04-04 17:27:30.561,20251,492,26.8
2023-04-04 17:27:31.681,20251,491,26.8
2023-04-04 17:27:34.433,20252,491,26.8
2023-04-04 17:27:35.705,20253,491,26.8
2023-04-04 17:27:38.443,20254,491,26.8
2023-04-04 17:27:39.714,20255,491,26.8
2023-04-04 17:27:42.405,20256,492,26.8
2023-04-04 17:27:43.735,20257,492,26.8
2023-04-04 17:27:46.419,20257,492,26.8
2023-04-04 17:27:47.745,20258,492,26.7
2023-04-04 17:27:50.436,20259,492,26.8
2023-04-04 17:27:51.761,20260,491,26.8
2023-04-04 17:27:54.421,20262,492,26.8
2023-04-04 17:27:55.774,20262,491,26.8
2023-04-04 17:27:58.477,20264,491,26.8
2023-04-04 17:27:59.782,20264,491,26.8
2023-04-04 17:28:02.481,20266,492,26.8
2023-04-04 17:28:03.794,20266,491,26.8
2023-04-04 17:28:06.474,20272,491,26.8
2023-04-04 17:28:07.810,20268,491,26.8
2023-04-04 17:28:10.524,20269,491,26.8
2023-04-04 17:28:11.824,20270,492,26.8
2023-04-04 17:28:14.478,20271,491,26.8
2023-04-04 17:28:15.838,20272,492,26.8
2023-04-04 17:28:18.498,20274,492,26.8
2023-04-04 17:28:19.856,20274,492,26.8
2023-04-04 17:28:22.536,20275,491,26.8
2023-04-04 17:28:23.878,20276,492,26.8
2023-04-04 17:28:26.635,20276,491,26.8
2023-04-04 17:28:27.882,20278,491,26.8
2023-04-04 17:28:30.521,20279,492,26.8
2023-04-04 17:28:31.900,20279,491,26.8
2023-04-04 17:28:34.557,20281,491,26.8
2023-04-04 17:28:35.920,20281,491,26.8
2023-04-04 17:28:38.594,20283,492,26.8
2023-04-04 17:28:39.928,20283,492,26.8
2023-04-04 17:28:42.545,20284,491,26.8
2023-04-04 17:28:43.944,20284,491,26.8
2023-04-04 17:28:46.605,20286,491,26.8
2023-04-04 17:28:47.958,20287,491,26.8
2023-04-04 17:28:50.540,20289,492,26.8
2023-04-04 17:28:51.980,20288,491,26.8
2023-04-04 17:28:54.551,20290,491,26.8
2023-04-04 17:28:55.992,20290,491,26.8
2023-04-04 17:28:58.614,20292,491,26.8
2023-04-04 17:28:59.999,20292,491,26.8
2023-04-04 17:29:02.594,20295,492,26.8
2023-04-04 17:29:04.022,20294,491,26.8
2023-04-04 17:29:06.558,20296,491,26.8
2023-04-04 17:29:08.034,20296,491,26.8
2023-04-04 17:29:10.624,20298,492,26.8
2023-04-04 17:29:12.049,20298,492,26.7
2023-04-04 17:29:14.627,20299,492,26.8
2023-04-04 17:29:16.070,20299,491,26.8
2023-04-04 17:29:18.658,20301,492,26.8
2023-04-04 17:29:20.086,20302,492,26.8
2023-04-04 17:29:22.664,20304,491,26.8
2023-04-04 17:29:24.097,20304,491,26.8
2023-04-04 17:29:26.684,20304,491,26.8
2023-04-04 17:29:28.108,20306,491,26.8
2023-04-04 17:29:30.599,20306,491,26.8
2023-04-04 17:29:32.113,20307,491,26.8
2023-04-04 17:29:34.636,20309,492,26.8
2023-04-04 17:29:36.134,20310,491,26.8
2023-04-04 17:29:38.678,20311,492,26.8
2023-04-04 17:29:40.156,20311,492,26.7
2023-04-04 17:29:42.668,20313,491,26.8
2023-04-04 17:29:44.176,20313,491,26.8
2023-04-04 17:29:46.772,20315,491,26.7
2023-04-04 17:29:48.189,20315,491,26.8
2023-04-04 17:29:50.683,20316,491,26.7
2023-04-04 17:29:52.204,20316,491,26.7
2023-04-04 17:29:54.800,20318,491,26.7
2023-04-04 17:29:56.221,20318,491,26.7
2023-04-04 17:29:58.710,20319,492,26.7
2023-04-04 17:30:00.239,20320,491,26.8
2023-04-04 17:30:02.742,20322,492,26.8
2023-04-04 17:30:04.264,20322,491,26.7
2023-04-04 17:30:06.758,20324,491,26.7
2023-04-04 17:30:08.280,20324,491,26.7
2023-04-04 17:30:10.791,20326,491,26.7
2023-04-04 17:30:12.288,20325,491,26.7
2023-04-04 17:30:14.748,20327,492,26.7
2023-04-04 17:30:16.301,20327,492,26.7
2023-04-04 17:30:18.769,20329,492,26.7
2023-04-04 17:30:20.314,20329,492,26.7
2023-04-04 17:30:22.804,20330,492,26.7
2023-04-04 17:30:24.328,20331,492,26.6
2023-04-04 17:30:26.729,20332,492,26.7
2023-04-04 17:30:28.346,20333,492,26.7
2023-04-04 17:30:30.740,20335,491,26.7
2023-04-04 17:30:32.353,20335,491,26.7
2023-04-04 17:30:34.782,20337,491,26.7
2023-04-04 17:30:36.364,20337,491,26.7
2023-04-04 17:30:38.765,20338,491,26.7
2023-04-04 17:30:40.390,20338,491,26.7
2023-04-04 17:30:42.789,20340,491,26.7
2023-04-04 17:30:44.408,20340,491,26.7
2023-04-04 17:30:46.741,20343,492,26.7
2023-04-04 17:30:48.427,20342,491,26.7
2023-04-04 17:30:50.697,20344,491,26.7
2023-04-04 17:30:52.452,20344,491,26.7
2023-04-04 17:30:54.764,20346,491,26.7
2023-04-04 17:30:56.468,20346,491,26.7
2023-04-04 17:30:58.799,20347,491,26.7
2023-04-04 17:31:00.488,20347,491,26.7
2023-04-04 17:31:02.817,20349,491,26.7
2023-04-04 17:31:04.497,20349,492,26.7
2023-04-04 17:31:06.801,20351,491,26.7
2023-04-04 17:31:08.516,20350,491,26.7
2023-04-04 17:31:10.828,20353,491,26.7
2023-04-04 17:31:12.537,20353,491,26.7
2023-04-04 17:31:14.899,20354,491,26.7
2023-04-04 17:31:16.555,20354,491,26.7
2023-04-04 17:31:18.820,20355,491,26.7
2023-04-04 17:31:20.568,20356,491,26.7
2023-04-04 17:31:22.911,20358,491,26.7
2023-04-04 17:31:24.584,20358,492,26.7
2023-04-04 17:31:26.837,20360,492,26.7
2023-04-04 17:31:28.604,20359,491,26.7
2023-04-04 17:31:30.881,20361,491,26.7
2023-04-04 17:31:32.615,20361,491,26.7
2023-04-04 17:31:34.940,20363,492,26.7
2023-04-04 17:31:36.630,20362,492,26.7
2023-04-04 17:31:38.879,20364,492,26.7
2023-04-04 17:31:40.643,20364,491,26.7
2023-04-04 17:31:42.882,20365,491,26.7
2023-04-04 17:31:44.662,20366,491,26.7
2023-04-04 17:31:46.883,20367,492,26.7
2023-04-04 17:31:48.685,20368,491,26.7
2023-04-04 17:31:50.964,20369,491,26.7
2023-04-04 17:31:52.699,20369,491,26.7
2023-04-04 17:31:54.922,20370,491,26.7
2023-04-04 17:31:56.712,20371,491,26.7
2023-04-04 17:31:58.949,20372,492,26.7
2023-04-04 17:32:00.731,20373,491,26.7
2023-04-04 17:32:02.919,20374,491,26.6
2023-04-04 17:32:04.745,20374,491,26.6
2023-04-04 17:32:07.011,20375,491,26.6
2023-04-04 17:32:08.767,20376,491,26.7
2023-04-04 17:32:10.982,20377,491,26.6
2023-04-04 17:32:12.782,20378,491,26.7
2023-04-04 17:32:14.925,20379,492,26.6
2023-04-04 17:32:16.801,20379,491,26.6
2023-04-04 17:32:18.913,20380,492,26.7
2023-04-04 17:32:20.809,20381,491,26.6
2023-04-04 17:32:23.069,20383,491,26.6
2023-04-04 17:32:24.822,20382,491,26.7
2023-04-04 17:32:27.009,20383,492,26.6
2023-04-04 17:32:28.835,20383,491,26.6
2023-04-04 17:32:31.017,20384,491,26.6
2023-04-04 17:32:32.844,20385,491,26.6
2023-04-04 17:32:35.047,20386,492,26.6
2023-04-04 17:32:36.862,20386,491,26.7
2023-04-04 17:32:39.054,20388,491,26.6
2023-04-04 17:32:40.885,20388,491,26.6
2023-04-04 17:32:43.015,20389,491,26.6
2023-04-04 17:32:44.894,20389,491,26.6
2023-04-04 17:32:47.031,20390,491,26.6
2023-04-04 17:32:48.907,20390,491,26.5
2023-04-04 17:32:50.971,20392,491,26.6
2023-04-04 17:32:52.933,20393,491,26.6
2023-04-04 17:32:55.038,20394,492,26.6
2023-04-04 17:32:56.946,20393,491,26.6
2023-04-04 17:32:59.054,20395,491,26.6
2023-04-04 17:33:00.959,20396,491,26.6
2023-04-04 17:33:03.135,20397,491,26.6
2023-04-04 17:33:04.960,20397,491,26.6
2023-04-04 17:33:07.063,20398,491,26.6
2023-04-04 17:33:08.976,20399,491,26.6
2023-04-04 17:33:11.033,20400,492,26.6
2023-04-04 17:33:12.989,20400,491,26.5
2023-04-04 17:33:15.067,20400,491,26.6
2023-04-04 17:33:17.011,20401,491,26.6
2023-04-04 17:33:19.047,20402,491,26.6
2023-04-04 17:33:21.024,20403,491,26.6
2023-04-04 17:33:23.072,20403,491,26.6
2023-04-04 17:33:25.043,20404,492,26.6
2023-04-04 17:33:27.138,20405,491,26.6
2023-04-04 17:33:29.053,20406,492,26.6
2023-04-04 17:33:31.081,20406,491,26.5
2023-04-04 17:33:33.066,20407,491,26.6
2023-04-04 17:33:35.097,20408,492,26.6
2023-04-04 17:33:37.087,20408,492,26.6
2023-04-04 17:33:39.098,20409,491,26.6
2023-04-04 17:33:41.109,20410,492,26.6
2023-04-04 17:33:43.115,20410,491,26.6
2023-04-04 17:33:45.119,20411,492,26.5
2023-04-04 17:33:47.180,20412,491,26.6
2023-04-04 17:33:49.142,20412,491,26.6
2023-04-04 17:33:51.149,20413,492,26.6
2023-04-04 17:33:53.158,20414,491,26.6
2023-04-04 17:33:55.160,20414,491,26.6
2023-04-04 17:33:57.165,20415,491,26.5
2023-04-04 17:33:59.212,20416,492,26.5
2023-04-04 17:34:01.176,20416,491,26.6
2023-04-04 17:34:03.216,20417,491,26.5
2023-04-04 17:34:05.189,20417,492,26.5
2023-04-04 17:34:07.258,20418,491,26.6
2023-04-04 17:34:09.205,20418,491,26.5
2023-04-04 17:34:11.214,20419,491,26.5
2023-04-04 17:34:13.227,20420,491,26.5
2023-04-04 17:34:15.238,20420,492,26.5
2023-04-04 17:34:17.245,20420,491,26.5
2023-04-04 17:34:19.260,20422,492,26.5
2023-04-04 17:34:21.264,20422,491,26.5
2023-04-04 17:34:23.278,20422,491,26.5
2023-04-04 17:34:25.293,20423,491,26.4
2023-04-04 17:34:27.297,20424,491,26.5
2023-04-04 17:34:29.300,20424,491,26.5
2023-04-04 17:34:31.301,20426,491,26.5
2023-04-04 17:34:33.301,20426,491,26.5
2023-04-04 17:34:35.305,20426,491,26.5
2023-04-04 17:34:37.312,20427,491,26.5
2023-04-04 17:34:39.316,20427,491,26.5
2023-04-04 17:34:41.322,20428,492,26.5
2023-04-04 17:34:43.343,20428,492,26.5
2023-04-04 17:34:45.349,20429,491,26.5
2023-04-04 17:34:47.361,20430,491,26.5
2023-04-04 17:34:49.371,20430,491,26.5
2023-04-04 17:34:51.383,20431,491,26.5
2023-04-04 17:34:53.396,20431,491,26.5
2023-04-04 17:34:55.401,20432,491,26.5
2023-04-04 17:34:57.416,20433,491,26.5
2023-04-04 17:34:59.804,20433,492,26.5
2023-04-04 17:35:01.440,20433,491,26.3
2023-04-04 17:35:03.803,20434,491,26.5
2023-04-04 17:35:05.462,20435,491,26.5
2023-04-04 17:35:07.848,20435,491,26.5
2023-04-04 17:35:09.472,20436,491,26.4
2023-04-04 17:35:11.817,20436,491,26.5
2023-04-04 17:35:13.491,20437,491,26.5
2023-04-04 17:35:15.819,20437,492,26.5
2023-04-04 17:35:17.503,20437,491,26.5
2023-04-04 17:35:19.832,20438,491,26.5
2023-04-04 17:35:21.515,20439,491,26.4
2023-04-04 17:35:23.851,20439,491,26.4
2023-04-04 17:35:25.536,20439,491,26.5
2023-04-04 17:35:27.866,20439,491,26.4
2023-04-04 17:35:29.554,20440,491,26.4
2023-04-04 17:35:31.865,20441,491,26.4
2023-04-04 17:35:33.571,20442,491,26.5
2023-04-04 17:35:35.896,20442,491,26.4
2023-04-04 17:35:37.582,20443,491,26.5
2023-04-04 17:35:39.930,20443,491,26.4
2023-04-04 17:35:41.609,20443,491,26.4
2023-04-04 17:35:43.913,20444,491,26.4
2023-04-04 17:35:45.613,20445,491,26.4
2023-04-04 17:35:47.896,20445,491,26.4
2023-04-04 17:35:49.635,20446,491,26.5
2023-04-04 17:35:51.910,20446,492,26.4
2023-04-04 17:35:53.653,20447,492,26.4
2023-04-04 17:35:55.913,20447,492,26.4
2023-04-04 17:35:57.656,20447,491,26.4
2023-04-04 17:35:59.929,20448,491,26.4
2023-04-04 17:36:01.677,20449,491,26.5
2023-04-04 17:36:03.963,20448,492,26.4
2023-04-04 17:36:05.693,20449,491,26.4
2023-04-04 17:36:07.944,20449,491,26.4
2023-04-04 17:36:09.705,20450,491,26.4
2023-04-04 17:36:11.960,20450,491,26.4
2023-04-04 17:36:13.716,20451,491,26.3
2023-04-04 17:36:15.962,20451,492,26.4
2023-04-04 17:36:17.735,20452,491,26.4
2023-04-04 17:36:19.975,20452,492,26.4
2023-04-04 17:36:21.752,20452,492,26.4
2023-04-04 17:36:23.974,20452,491,26.4
2023-04-04 17:36:25.766,20453,492,26.4
2023-04-04 17:36:27.973,20454,491,26.4
2023-04-04 17:36:29.794,20454,491,26.4
2023-04-04 17:36:31.988,20454,491,26.4
2023-04-04 17:36:33.819,20455,492,26.4
2023-04-04 17:36:36.005,20455,492,26.4
2023-04-04 17:36:37.842,20456,491,26.4
2023-04-04 17:36:40.027,20457,492,26.4
2023-04-04 17:36:41.855,20457,491,26.4
2023-04-04 17:36:44.023,20457,492,26.4
2023-04-04 17:36:45.875,20457,491,26.4
2023-04-04 17:36:48.036,20457,491,26.4
2023-04-04 17:36:49.882,20458,491,26.4
2023-04-04 17:36:52.039,20459,491,26.4
2023-04-04 17:36:53.888,20459,491,26.4
2023-04-04 17:36:56.086,20459,491,26.4
2023-04-04 17:36:57.901,20460,492,26.4
2023-04-04 17:37:00.069,20459,491,26.4
2023-04-04 17:37:01.906,20460,492,26.4
2023-04-04 17:37:04.075,20461,491,26.4
2023-04-04 17:37:05.935,20461,491,26.3
2023-04-04 17:37:08.084,20462,492,26.4
2023-04-04 17:37:09.950,20462,491,26.4
2023-04-04 17:37:12.067,20462,492,26.3
2023-04-04 17:37:13.969,20462,492,26.3
2023-04-04 17:37:16.083,20463,491,26.3
2023-04-04 17:37:17.988,20463,492,26.3
2023-04-04 17:37:20.100,20464,491,26.3
2023-04-04 17:37:22.002,20464,491,26.3
2023-04-04 17:37:24.100,20465,492,26.3
2023-04-04 17:37:26.022,20465,491,26.4
2023-04-04 17:37:28.120,20465,492,26.3
2023-04-04 17:37:30.028,20466,491,26.3
2023-04-04 17:37:32.130,20466,491,26.3
2023-04-04 17:37:34.046,20466,491,26.3
2023-04-04 17:37:36.163,20466,491,26.3
2023-04-04 17:37:38.066,20467,491,26.3
2023-04-04 17:37:40.147,20467,492,26.3
2023-04-04 17:37:42.084,20468,491,26.3
2023-04-04 17:37:44.167,20468,492,26.3
2023-04-04 17:37:46.093,20468,491,26.3
2023-04-04 17:37:48.196,20468,492,26.3
2023-04-04 17:37:50.107,20469,491,26.3
2023-04-04 17:37:52.208,20470,491,26.3
2023-04-04 17:37:54.114,20469,491,26.3
2023-04-04 17:37:56.176,20470,491,26.3
2023-04-04 17:37:58.134,20470,491,26.3
2023-04-04 17:38:00.194,20470,492,26.3
2023-04-04 17:38:02.145,20471,491,26.3
2023-04-04 17:38:04.208,20471,491,26.3
2023-04-04 17:38:06.160,20471,491,26.3
2023-04-04 17:38:08.223,20471,492,26.3
2023-04-04 17:38:10.175,20472,491,26.3
2023-04-04 17:38:12.230,20472,491,26.3
2023-04-04 17:38:14.191,20472,491,26.3
2023-04-04 17:38:16.247,20473,491,26.3
2023-04-04 17:38:18.197,20473,492,26.3
2023-04-04 17:38:20.257,20474,491,26.3
2023-04-04 17:38:22.219,20474,491,26.3
2023-04-04 17:38:24.255,20474,491,26.3
2023-04-04 17:38:26.231,20474,492,26.3
2023-04-04 17:38:28.273,20475,491,26.3
2023-04-04 17:38:30.242,20475,491,26.2
2023-04-04 17:38:32.288,20475,492,26.3
2023-04-04 17:38:34.252,20476,491,26.3
2023-04-04 17:38:36.301,20477,492,26.3
2023-04-04 17:38:38.272,20477,492,26.1
2023-04-04 17:38:40.290,20477,491,26.2
2023-04-04 17:38:42.282,20478,492,26.2
2023-04-04 17:38:44.321,20478,491,26.3
2023-04-04 17:38:46.299,20478,491,26.3
2023-04-04 17:38:48.340,20478,492,26.2
2023-04-04 17:38:50.301,20478,492,26.1
2023-04-04 17:38:52.350,20479,491,26.3
2023-04-04 17:38:54.324,20479,491,26.2
2023-04-04 17:38:56.380,20479,492,26.3
2023-04-04 17:38:59.729,20480,492,26.2
2023-04-04 17:39:00.348,20480,492,26.2
2023-04-04 17:39:03.726,20482,491,26.2
2023-04-04 17:39:04.368,20481,491,26.2
2023-04-04 17:39:07.765,20484,491,26.2
2023-04-04 17:39:08.373,20482,491,26.0
2023-04-04 17:39:11.768,20482,491,26.2
2023-04-04 17:39:12.383,20482,491,26.2
2023-04-04 17:39:15.786,20483,491,26.2
2023-04-04 17:39:16.393,20483,491,26.2
2023-04-04 17:39:19.759,20484,491,26.2
2023-04-04 17:39:20.418,20483,491,26.2
2023-04-04 17:39:23.869,20484,492,26.2
2023-04-04 17:39:24.423,20484,491,26.2
2023-04-04 17:39:27.748,20485,491,26.2
2023-04-04 17:39:28.432,20484,491,26.2
2023-04-04 17:39:31.797,20484,491,26.2
2023-04-04 17:39:32.444,20485,491,26.2
2023-04-04 17:39:35.767,20486,491,26.2
2023-04-04 17:39:36.449,20486,491,26.2
2023-04-04 17:39:39.775,20487,491,26.2
2023-04-04 17:39:40.480,20486,491,26.2
2023-04-04 17:39:43.771,20487,491,26.2
2023-04-04 17:39:44.480,20487,491,26.2
2023-04-04 17:39:47.817,20488,491,26.2
2023-04-04 17:39:48.504,20488,491,26.2
2023-04-04 17:39:51.837,20488,491,26.2
2023-04-04 17:39:52.511,20489,491,26.2
2023-04-04 17:39:55.846,20489,492,26.2
2023-04-04 17:39:56.529,20489,491,26.2
2023-04-04 17:39:59.837,20489,492,26.2
2023-04-04 17:40:00.539,20489,491,26.2
2023-04-04 17:40:03.863,20492,492,26.2
2023-04-04 17:40:04.562,20490,491,26.1
2023-04-04 17:40:07.909,20491,492,26.1
2023-04-04 17:40:08.570,20491,492,26.2
2023-04-04 17:40:11.852,20493,492,26.1
2023-04-04 17:40:12.584,20491,491,26.1
2023-04-04 17:40:15.885,20492,492,26.1
2023-04-04 17:40:16.603,20493,491,26.1
2023-04-04 17:40:19.984,20493,492,26.1
2023-04-04 17:40:20.613,20493,492,26.2
2023-04-04 17:40:23.889,20493,491,26.1
2023-04-04 17:40:24.626,20493,491,26.1
2023-04-04 17:40:27.933,20494,491,26.2
2023-04-04 17:40:28.630,20494,491,26.1
2023-04-04 17:40:31.961,20495,491,26.1
2023-04-04 17:40:32.653,20494,492,26.2
2023-04-04 17:40:35.935,20495,491,26.1
2023-04-04 17:40:36.660,20496,491,26.1
2023-04-04 17:40:39.934,20496,491,26.1
2023-04-04 17:40:40.677,20496,491,26.1
2023-04-04 17:40:43.958,20496,491,26.1
2023-04-04 17:40:44.687,20496,491,26.1
2023-04-04 17:40:47.975,20498,491,26.1
2023-04-04 17:40:48.704,20497,491,26.1
2023-04-04 17:40:51.969,20498,492,26.1
2023-04-04 17:40:52.722,20498,492,26.1
2023-04-04 17:40:55.992,20498,491,26.1
2023-04-04 17:40:56.725,20498,491,26.1
2023-04-04 17:40:59.978,20503,492,26.1
2023-04-04 17:41:00.742,20499,492,26.0
2023-04-04 17:41:04.046,20500,492,26.1
2023-04-04 17:41:04.768,20500,491,26.1
2023-04-04 17:41:08.037,20500,492,26.0
2023-04-04 17:41:08.780,20500,492,26.1
2023-04-04 17:41:11.991,20501,491,26.1
2023-04-04 17:41:12.788,20501,491,26.0
2023-04-04 17:41:16.063,20502,491,26.0
2023-04-04 17:41:16.796,20502,491,26.0
2023-04-04 17:41:20.095,20502,491,26.0
2023-04-04 17:41:20.806,20503,491,26.1
2023-04-04 17:41:24.050,20503,491,26.0
2023-04-04 17:41:24.829,20503,491,26.0
2023-04-04 17:41:28.101,20503,492,26.0
2023-04-04 17:41:28.847,20504,492,26.0
2023-04-04 17:41:32.132,20504,491,26.0
2023-04-04 17:41:32.865,20505,491,26.1
2023-04-04 17:41:36.038,20506,492,26.0
2023-04-04 17:41:36.880,20505,491,26.0
2023-04-04 17:41:40.110,20506,491,26.0
2023-04-04 17:41:40.906,20506,491,26.0
2023-04-04 17:41:44.095,20507,492,26.0
2023-04-04 17:41:44.918,20507,492,26.1
2023-04-04 17:41:48.164,20508,491,26.0
2023-04-04 17:41:48.939,20507,491,26.0
2023-04-04 17:41:52.188,20509,491,26.0
2023-04-04 17:41:52.943,20508,491,26.0
2023-04-04 17:41:56.090,20510,491,26.0
2023-04-04 17:41:56.952,20509,491,26.0
2023-04-04 17:42:00.173,20511,491,26.0
2023-04-04 17:42:00.958,20510,491,26.0
2023-04-04 17:42:04.120,20511,491,26.0
2023-04-04 17:42:04.972,20511,491,26.0
2023-04-04 17:42:08.148,20512,491,26.0
2023-04-04 17:42:08.982,20511,491,26.0
2023-04-04 17:42:12.218,20512,492,26.0
2023-04-04 17:42:12.987,20512,491,26.0
2023-04-04 17:42:16.149,20513,491,26.0
2023-04-04 17:42:17.000,20513,491,26.0
2023-04-04 17:42:20.232,20514,492,26.0
2023-04-04 17:42:21.010,20514,491,26.0
2023-04-04 17:42:24.181,20515,491,26.0
2023-04-04 17:42:25.028,20515,491,26.0
2023-04-04 17:42:28.254,20515,491,26.0
2023-04-04 17:42:29.033,20515,491,26.0
2023-04-04 17:42:32.177,20516,491,26.0
2023-04-04 17:42:33.046,20516,491,26.0
2023-04-04 17:42:36.250,20518,491,26.0
2023-04-04 17:42:37.055,20517,491,26.0
2023-04-04 17:42:40.200,20518,492,26.0
2023-04-04 17:42:41.072,20518,491,26.0
2023-04-04 17:42:44.224,20519,492,26.0
2023-04-04 17:42:45.082,20518,491,25.9
2023-04-04 17:42:48.193,20519,491,26.0
2023-04-04 17:42:49.091,20519,491,26.0
2023-04-04 17:42:52.277,20521,491,26.0
2023-04-04 17:42:53.097,20521,492,26.0
2023-04-04 17:42:56.299,20522,492,26.0
2023-04-04 17:42:57.105,20521,491,26.0
2023-04-04 17:43:00.282,20522,491,26.0
2023-04-04 17:43:01.117,20521,491,26.0
2023-04-04 17:43:04.256,20522,491,26.0
2023-04-04 17:43:05.140,20522,492,26.0
2023-04-04 17:43:08.252,20523,491,26.0
2023-04-04 17:43:09.150,20524,491,26.0
2023-04-04 17:43:12.242,20525,491,26.0
2023-04-04 17:43:13.159,20525,491,26.0
2023-04-04 17:43:16.257,20526,492,26.0
2023-04-04 17:43:17.173,20525,491,26.0
2023-04-04 17:43:20.256,20526,491,26.0
2023-04-04 17:43:21.201,20526,491,26.0
2023-04-04 17:43:24.281,20527,491,26.0
2023-04-04 17:43:25.216,20527,491,26.0
2023-04-04 17:43:28.286,20529,491,26.0
2023-04-04 17:43:29.238,20528,491,26.0
2023-04-04 17:43:32.252,20531,491,26.0
2023-04-04 17:43:33.255,20528,491,26.0
2023-04-04 17:43:36.363,20530,491,26.0
2023-04-04 17:43:37.265,20530,491,25.9
2023-04-04 17:43:40.299,20531,491,25.9
2023-04-04 17:43:41.272,20530,491,25.9
2023-04-04 17:43:44.339,20531,491,25.9
2023-04-04 17:43:45.291,20532,491,26.0
2023-04-04 17:43:48.288,20532,491,26.0
2023-04-04 17:43:49.296,20533,491,25.9
2023-04-04 17:43:52.310,20533,491,25.9
2023-04-04 17:43:53.314,20533,491,25.9
2023-04-04 17:43:56.421,20534,491,25.9
2023-04-04 17:43:57.340,20534,491,25.9
2023-04-04 17:44:00.374,20535,491,25.9
2023-04-04 17:44:01.353,20535,491,25.9
2023-04-04 17:44:04.378,20536,491,25.9
2023-04-04 17:44:05.370,20536,491,25.9
2023-04-04 17:44:08.364,20537,491,25.9
2023-04-04 17:44:09.386,20537,491,25.9
2023-04-04 17:44:12.392,20538,491,25.9
2023-04-04 17:44:13.407,20537,491,25.9
2023-04-04 17:44:16.456,20539,491,26.0
2023-04-04 17:44:17.422,20538,491,25.9
2023-04-04 17:44:20.363,20540,492,25.9
2023-04-04 17:44:21.436,20539,491,25.9
2023-04-04 17:44:24.389,20540,492,25.9
2023-04-04 17:44:25.449,20540,492,26.0
2023-04-04 17:44:28.409,20541,491,26.0
2023-04-04 17:44:29.471,20542,491,26.0
2023-04-04 17:44:32.446,20542,491,25.9
2023-04-04 17:44:33.495,20542,491,25.9
2023-04-04 17:44:36.402,20544,491,25.9
2023-04-04 17:44:37.513,20543,491,25.9
2023-04-04 17:44:40.424,20544,491,26.0
2023-04-04 17:44:41.521,20544,491,26.0
2023-04-04 17:44:44.449,20545,492,26.0
2023-04-04 17:44:45.540,20546,491,25.9
2023-04-04 17:44:48.483,20547,491,25.9
2023-04-04 17:44:49.559,20546,492,26.0
2023-04-04 17:44:52.472,20548,491,26.0
2023-04-04 17:44:53.571,20547,491,26.0
2023-04-04 17:44:56.431,20548,491,26.0
2023-04-04 17:44:57.589,20548,491,25.9
2023-04-04 17:45:00.503,20549,492,25.9
2023-04-04 17:45:01.604,20549,492,26.0
2023-04-04 17:45:04.481,20551,492,25.9
2023-04-04 17:45:05.620,20550,491,26.0
2023-04-04 17:45:08.509,20551,492,26.0
2023-04-04 17:45:09.635,20551,491,25.9
2023-04-04 17:45:12.478,20552,491,25.9
2023-04-04 17:45:13.656,20552,491,25.9
