Data Log

TimeStamp,Voltage,Current,Temperature
2023-04-05 14:57:59.697,19200,-199,25.3
2023-04-05 14:58:05.066,19199,-199,25.3
2023-04-05 14:58:09.726,19199,-199,25.3
2023-04-05 14:58:15.547,19200,-199,25.3
2023-04-05 14:58:19.739,19198,-199,25.3
2023-04-05 14:58:25.116,19199,-199,25.3
2023-04-05 14:58:29.757,19198,-199,25.3
2023-04-05 14:58:35.608,19200,-199,25.3
2023-04-05 14:58:39.757,19198,-200,25.3
2023-04-05 14:58:44.758,19197,-200,25.3
2023-04-05 14:58:49.758,19196,-200,25.3
2023-04-05 14:58:55.686,19198,-199,25.2
2023-04-05 14:58:59.787,19196,-200,25.3
2023-04-05 14:59:05.176,19196,-200,25.3
2023-04-05 14:59:09.797,19196,-199,25.3
2023-04-05 14:59:15.660,19195,-199,25.3
2023-04-05 14:59:19.822,19195,-199,25.2
2023-04-05 14:59:25.208,19194,-199,25.3
2023-04-05 14:59:29.844,19194,-199,25.3
2023-04-05 14:59:35.697,19194,-199,25.3
2023-04-05 14:59:39.858,19195,-199,25.3
2023-04-05 14:59:45.240,19193,-200,25.3
2023-04-05 14:59:49.884,19193,-199,25.3
2023-04-05 14:59:55.770,19192,-199,25.3
2023-04-05 14:59:59.893,19192,-200,25.3
2023-04-05 15:00:05.288,19192,-200,25.2
2023-04-05 15:00:09.912,19192,-200,25.3
2023-04-05 15:00:15.800,19191,-199,25.3
2023-04-05 15:00:19.927,19190,-199,25.3
2023-04-05 15:00:24.934,19190,-199,25.3
2023-04-05 15:00:29.948,19190,-199,25.3
2023-04-05 15:00:35.886,19190,-200,25.3
2023-04-05 15:00:39.967,19190,-199,25.3
2023-04-05 15:00:45.364,19189,-200,25.3
2023-04-05 15:00:49.993,19189,-199,25.3
2023-04-05 15:00:55.910,19189,-200,25.2
2023-04-05 15:01:00.015,19188,-200,25.3
2023-04-05 15:01:05.024,19187,-200,25.2
2023-04-05 15:01:10.032,19188,-199,25.3
2023-04-05 15:01:15.958,19187,-200,25.3
2023-04-05 15:01:20.045,19188,-199,25.2
2023-04-05 15:01:25.048,19186,-199,25.3
2023-04-05 15:01:30.061,19186,-199,25.3
2023-04-05 15:01:35.979,19186,-199,25.3
2023-04-05 15:01:40.086,19185,-199,25.3
2023-04-05 15:01:45.099,19185,-200,25.3
2023-04-05 15:01:50.101,19185,-199,25.3
2023-04-05 15:01:56.078,19186,-199,25.3
2023-04-05 15:02:00.117,19184,-200,25.3
2023-04-05 15:02:05.121,19184,-200,25.3
2023-04-05 15:02:10.136,19183,-199,25.3
2023-04-05 15:02:16.073,19184,-199,25.3
2023-04-05 15:02:20.156,19186,-200,25.3
2023-04-05 15:02:25.170,19183,-199,25.3
2023-04-05 15:02:30.170,19183,-200,25.3
2023-04-05 15:02:36.113,19183,-199,25.3
2023-04-05 15:02:40.199,19182,-199,25.3
2023-04-05 15:02:45.202,19182,-200,25.3
2023-04-05 15:02:50.208,19181,-200,25.3
2023-04-05 15:02:56.125,19181,-199,25.3
2023-04-05 15:03:00.230,19181,-199,25.2
2023-04-05 15:03:05.237,19181,-200,25.3
2023-04-05 15:03:10.247,19180,-199,25.3
2023-04-05 15:03:16.143,19181,-199,25.3
2023-04-05 15:03:20.272,19180,-199,25.3
2023-04-05 15:03:25.272,19179,-199,25.3
2023-04-05 15:03:30.281,19179,-200,25.3
2023-04-05 15:03:36.204,19179,-200,25.3
2023-04-05 15:03:40.295,19178,-199,25.3
2023-04-05 15:03:45.306,19178,-199,25.3
2023-04-05 15:03:50.307,19177,-199,25.3
2023-04-05 15:03:56.230,19179,-199,25.3
2023-04-05 15:04:00.320,19177,-200,25.3
2023-04-05 15:04:05.324,19176,-200,25.3
2023-04-05 15:04:10.333,19176,-199,25.3
2023-04-05 15:04:16.280,19177,-200,25.3
2023-04-05 15:04:20.342,19178,-199,25.3
2023-04-05 15:04:25.345,19175,-199,25.3
2023-04-05 15:04:30.356,19175,-199,25.3
2023-04-05 15:04:36.325,19175,-199,25.3
2023-04-05 15:04:40.372,19176,-199,25.3
2023-04-05 15:04:45.387,19174,-199,25.4
2023-04-05 15:04:50.399,19174,-199,25.3
2023-04-05 15:04:56.457,19174,-199,25.3
2023-04-05 15:05:00.415,19174,-200,25.2
2023-04-05 15:05:05.426,19173,-200,25.3
2023-04-05 15:05:10.434,19173,-200,25.3
2023-04-05 15:05:16.474,19172,-199,25.3
2023-04-05 15:05:20.525,19172,-199,25.3
2023-04-05 15:05:25.463,19171,-199,25.3
2023-04-05 15:05:30.475,19171,-199,25.3
2023-04-05 15:05:36.468,19171,-199,25.3
2023-04-05 15:05:40.475,19171,-200,25.3
2023-04-05 15:05:45.485,19170,-199,25.3
2023-04-05 15:05:50.490,19170,-199,25.3
2023-04-05 15:05:56.492,19171,-200,25.3
2023-04-05 15:06:00.531,19170,-199,25.3
2023-04-05 15:06:05.513,19169,-200,25.3
2023-04-05 15:06:10.524,19169,-200,25.3
2023-04-05 15:06:16.525,19169,-200,25.3
2023-04-05 15:06:20.548,19168,-199,25.3
2023-04-05 15:06:25.559,19168,-200,25.3
2023-04-05 15:06:30.573,19167,-200,25.3
2023-04-05 15:06:36.558,19170,-200,25.3
2023-04-05 15:06:40.596,19167,-199,25.3
2023-04-05 15:06:45.602,19167,-199,25.3
2023-04-05 15:06:50.616,19166,-200,25.3
2023-04-05 15:06:56.601,19168,-199,25.3
2023-04-05 15:07:00.662,19166,-199,25.3
2023-04-05 15:07:05.636,19165,-199,25.3
2023-04-05 15:07:10.640,19165,-199,25.3
2023-04-05 15:07:16.693,19165,-199,25.3
2023-04-05 15:07:20.673,19165,-199,25.3
2023-04-05 15:07:25.665,19164,-199,25.3
2023-04-05 15:07:30.673,19164,-199,25.3
2023-04-05 15:07:36.700,19164,-199,25.3
2023-04-05 15:07:40.691,19164,-200,25.3
2023-04-05 15:07:45.693,19163,-199,25.3
2023-04-05 15:07:50.698,19163,-200,25.3
2023-04-05 15:07:56.760,19163,-199,25.3
2023-04-05 15:08:00.714,19165,-199,25.3
2023-04-05 15:08:05.727,19162,-199,25.3
2023-04-05 15:08:10.728,19161,-200,25.3
2023-04-05 15:08:16.716,19161,-199,25.3
2023-04-05 15:08:20.750,19161,-199,25.3
2023-04-05 15:08:25.750,19161,-199,25.3
2023-04-05 15:08:30.765,19160,-200,25.2
2023-04-05 15:08:36.775,19161,-200,25.2
2023-04-05 15:08:40.771,19160,-199,25.3
2023-04-05 15:08:45.774,19163,-199,25.3
2023-04-05 15:08:50.789,19159,-200,25.3
2023-04-05 15:08:56.828,19159,-199,25.3
2023-04-05 15:09:00.804,19160,-199,25.3
2023-04-05 15:09:05.818,19158,-199,25.3
2023-04-05 15:09:10.832,19158,-199,25.3
2023-04-05 15:09:16.849,19158,-199,25.3
2023-04-05 15:09:20.887,19162,-199,25.3
2023-04-05 15:09:25.859,19157,-199,25.3
2023-04-05 15:09:30.873,19157,-200,25.3
2023-04-05 15:09:36.892,19157,-199,25.3
2023-04-05 15:09:40.917,19157,-199,25.3
2023-04-05 15:09:45.903,19158,-199,25.3
2023-04-05 15:09:50.915,19156,-199,25.3
2023-04-05 15:09:56.946,19155,-199,25.3
2023-04-05 15:10:01.035,19156,-199,25.2
2023-04-05 15:10:05.951,19155,-200,25.3
2023-04-05 15:10:10.966,19154,-200,25.3
2023-04-05 15:10:16.971,19157,-199,25.3
2023-04-05 15:10:21.020,19155,-200,25.3
2023-04-05 15:10:25.999,19154,-200,25.3
2023-04-05 15:10:31.013,19153,-199,25.3
2023-04-05 15:10:36.976,19153,-199,25.2
2023-04-05 15:10:41.051,19154,-199,25.3
2023-04-05 15:10:46.031,19159,-199,25.3
2023-04-05 15:10:51.043,19152,-200,25.3
2023-04-05 15:10:57.142,19153,-200,25.3
2023-04-05 15:11:01.058,19152,-199,25.3
2023-04-05 15:11:06.067,19151,-199,25.3
2023-04-05 15:11:11.070,19151,-199,25.3
2023-04-05 15:11:17.117,19150,-199,25.3
2023-04-05 15:11:21.128,19151,-199,25.3
2023-04-05 15:11:26.092,19150,-199,25.3
2023-04-05 15:11:31.095,19150,-200,25.3
2023-04-05 15:11:37.139,19149,-199,25.3
2023-04-05 15:11:41.141,19149,-199,25.3
2023-04-05 15:11:46.112,19149,-200,25.3
2023-04-05 15:11:51.115,19149,-200,25.3
2023-04-05 15:11:57.173,19149,-200,25.3
2023-04-05 15:12:01.154,19149,-199,25.3
2023-04-05 15:12:06.135,19148,-200,25.3
2023-04-05 15:12:11.147,19148,-199,25.3
2023-04-05 15:12:17.195,19149,-199,25.3
2023-04-05 15:12:21.219,19148,-199,25.3
2023-04-05 15:12:26.172,19147,-199,25.3
2023-04-05 15:12:31.183,19147,-199,25.3
2023-04-05 15:12:37.257,19147,-199,25.3
2023-04-05 15:12:41.252,19148,-200,25.3
2023-04-05 15:12:46.211,19145,-199,25.3
2023-04-05 15:12:51.220,19145,-200,25.3
2023-04-05 15:12:57.290,19146,-199,25.3
2023-04-05 15:13:01.292,19145,-200,25.3
2023-04-05 15:13:06.226,19145,-199,25.3
2023-04-05 15:13:11.233,19144,-199,25.3
2023-04-05 15:13:17.317,19145,-199,25.3
2023-04-05 15:13:21.376,19145,-199,25.3
2023-04-05 15:13:26.255,19143,-199,25.3
2023-04-05 15:13:31.270,19143,-200,25.3
2023-04-05 15:13:37.351,19142,-199,25.3
2023-04-05 15:13:41.326,19143,-199,25.3
2023-04-05 15:13:46.304,19142,-199,25.3
2023-04-05 15:13:51.315,19142,-199,25.3
2023-04-05 15:13:57.522,19142,-200,25.3
2023-04-05 15:14:01.357,19146,-200,25.3
2023-04-05 15:14:06.339,19141,-199,25.3
2023-04-05 15:14:11.341,19141,-199,25.3
2023-04-05 15:14:17.423,19141,-199,25.3
2023-04-05 15:14:21.397,19141,-199,25.3
2023-04-05 15:14:26.367,19140,-199,25.3
2023-04-05 15:14:31.370,19139,-200,25.3
2023-04-05 15:14:37.478,19139,-200,25.3
2023-04-05 15:14:41.489,19139,-199,25.3
2023-04-05 15:14:46.387,19139,-200,25.3
2023-04-05 15:14:51.396,19138,-200,25.3
2023-04-05 15:14:57.528,19139,-199,25.3
2023-04-05 15:15:01.520,19138,-199,25.3
2023-04-05 15:15:06.436,19138,-200,25.3
2023-04-05 15:15:11.448,19137,-199,25.3
2023-04-05 15:15:17.523,19138,-199,25.3
2023-04-05 15:15:21.541,19139,-199,25.3
2023-04-05 15:15:26.465,19137,-199,25.4
2023-04-05 15:15:31.474,19137,-200,25.3
2023-04-05 15:15:37.580,19136,-199,25.3
2023-04-05 15:15:41.588,19136,-199,25.3
2023-04-05 15:15:46.492,19135,-199,25.3
2023-04-05 15:15:51.492,19135,-199,25.3
2023-04-05 15:15:57.603,19135,-199,25.3
2023-04-05 15:16:01.615,19136,-199,25.3
2023-04-05 15:16:06.504,19134,-200,25.3
2023-04-05 15:16:11.513,19134,-200,25.3
2023-04-05 15:16:17.690,19135,-199,25.4
2023-04-05 15:16:21.695,19134,-199,25.3
2023-04-05 15:16:26.544,19132,-200,25.2
2023-04-05 15:16:31.552,19133,-199,25.3
2023-04-05 15:16:37.703,19133,-199,25.3
2023-04-05 15:16:41.716,19133,-199,25.3
2023-04-05 15:16:46.567,19132,-200,25.3
2023-04-05 15:16:51.571,19132,-199,25.3
2023-04-05 15:16:57.788,19132,-199,25.3
2023-04-05 15:17:01.770,19131,-199,25.3
2023-04-05 15:17:06.586,19131,-199,25.3
2023-04-05 15:17:11.594,19131,-200,25.3
2023-04-05 15:17:17.874,19130,-199,25.4
2023-04-05 15:17:21.835,19134,-199,25.3
2023-04-05 15:17:26.612,19130,-199,25.2
2023-04-05 15:17:31.624,19130,-200,25.3
2023-04-05 15:17:37.834,19130,-199,25.3
2023-04-05 15:17:41.867,19129,-199,25.3
2023-04-05 15:17:46.637,19129,-199,25.3
2023-04-05 15:17:51.646,19130,-199,25.3
2023-04-05 15:17:57.901,19129,-199,25.3
2023-04-05 15:18:01.958,19128,-199,25.3
2023-04-05 15:18:06.669,19128,-200,25.3
2023-04-05 15:18:11.674,19129,-199,25.2
2023-04-05 15:18:17.928,19128,-199,25.3
2023-04-05 15:18:21.936,19128,-199,25.3
2023-04-05 15:18:26.696,19126,-199,25.3
2023-04-05 15:18:31.706,19126,-199,25.3
2023-04-05 15:18:38.006,19127,-199,25.3
2023-04-05 15:18:41.986,19127,-199,25.3
2023-04-05 15:18:46.740,19126,-199,25.3
2023-04-05 15:18:51.740,19125,-199,25.3
2023-04-05 15:18:58.034,19126,-199,25.3
2023-04-05 15:19:01.995,19125,-199,25.3
2023-04-05 15:19:06.767,19125,-199,25.3
2023-04-05 15:19:11.768,19124,-199,25.3
2023-04-05 15:19:18.099,19130,-199,25.3
2023-04-05 15:19:22.085,19124,-199,25.3
2023-04-05 15:19:26.779,19123,-200,25.3
2023-04-05 15:19:31.791,19123,-200,25.3
2023-04-05 15:19:38.119,19123,-199,25.3
2023-04-05 15:19:42.095,19123,-199,25.3
2023-04-05 15:19:46.805,19122,-199,25.3
2023-04-05 15:19:51.813,19122,-200,25.3
2023-04-05 15:19:58.101,19122,-199,25.3
2023-04-05 15:20:02.192,19122,-200,25.3
2023-04-05 15:20:06.831,19121,-199,25.3
2023-04-05 15:20:11.839,19121,-200,25.3
2023-04-05 15:20:18.195,19122,-199,25.3
2023-04-05 15:20:22.180,19121,-199,25.3
2023-04-05 15:20:26.847,19121,-199,25.3
2023-04-05 15:20:31.852,19120,-199,25.3
2023-04-05 15:20:38.201,19121,-199,25.3
2023-04-05 15:20:42.191,19120,-199,25.3
2023-04-05 15:20:46.873,19119,-199,25.3
2023-04-05 15:20:51.882,19119,-200,25.3
2023-04-05 15:20:56.888,19119,-199,25.3
2023-04-05 15:21:02.227,19119,-199,25.3
2023-04-05 15:21:06.893,19118,-199,25.3
2023-04-05 15:21:11.895,19117,-200,25.3
2023-04-05 15:21:16.900,19117,-200,25.3
2023-04-05 15:21:22.304,19118,-200,25.3
2023-04-05 15:21:26.913,19117,-199,25.3
2023-04-05 15:21:31.924,19117,-199,25.3
2023-04-05 15:21:36.932,19116,-199,25.3
2023-04-05 15:21:42.404,19120,-200,25.2
2023-04-05 15:21:46.951,19116,-199,25.3
2023-04-05 15:21:51.951,19116,-199,25.3
2023-04-05 15:21:56.954,19115,-199,25.3
2023-04-05 15:22:02.406,19115,-199,25.3
2023-04-05 15:22:06.968,19115,-200,25.3
2023-04-05 15:22:11.977,19115,-199,25.3
2023-04-05 15:22:16.983,19115,-199,25.3
2023-04-05 15:22:22.452,19115,-199,25.3
2023-04-05 15:22:26.995,19114,-199,25.3
2023-04-05 15:22:31.996,19114,-199,25.3
2023-04-05 15:22:36.999,19113,-199,25.3
2023-04-05 15:22:42.497,19114,-200,25.3
2023-04-05 15:22:47.006,19112,-199,25.3
2023-04-05 15:22:52.037,19112,-200,25.2
2023-04-05 15:22:57.029,19112,-200,25.3
2023-04-05 15:23:02.539,19112,-200,25.3
2023-04-05 15:23:07.056,19112,-200,25.3
2023-04-05 15:23:12.084,19111,-199,25.3
2023-04-05 15:23:17.072,19111,-199,25.3
2023-04-05 15:23:22.564,19111,-199,25.3
2023-04-05 15:23:27.086,19111,-199,25.3
2023-04-05 15:23:32.113,19110,-199,25.3
2023-04-05 15:23:37.100,19110,-199,25.2
2023-04-05 15:23:42.602,19111,-199,25.3
2023-04-05 15:23:47.111,19110,-200,25.3
2023-04-05 15:23:52.162,19110,-200,25.3
2023-04-05 15:23:57.140,19109,-199,25.3
2023-04-05 15:24:02.662,19111,-200,25.3
2023-04-05 15:24:07.155,19109,-199,25.3
2023-04-05 15:24:12.210,19108,-199,25.3
2023-04-05 15:24:17.160,19108,-199,25.3
2023-04-05 15:24:22.724,19108,-199,25.3
2023-04-05 15:24:27.165,19107,-199,25.3
2023-04-05 15:24:32.269,19107,-199,25.3
2023-04-05 15:24:37.181,19107,-200,25.3
2023-04-05 15:24:42.756,19106,-199,25.3
2023-04-05 15:24:47.211,19107,-199,25.3
2023-04-05 15:24:52.317,19106,-199,25.2
2023-04-05 15:24:57.224,19106,-200,25.3
2023-04-05 15:25:02.829,19106,-199,25.3
2023-04-05 15:25:07.236,19105,-199,25.3
2023-04-05 15:25:12.366,19105,-199,25.3
2023-04-05 15:25:17.253,19105,-199,25.3
2023-04-05 15:25:22.872,19105,-199,25.3
2023-04-05 15:25:27.268,19105,-200,25.3
2023-04-05 15:25:32.381,19105,-199,25.3
2023-04-05 15:25:37.276,19104,-200,25.2
2023-04-05 15:25:42.920,19104,-199,25.3
2023-04-05 15:25:47.278,19103,-200,25.3
2023-04-05 15:25:52.427,19103,-199,25.3
2023-04-05 15:25:57.292,19103,-199,25.3
2023-04-05 15:26:02.960,19103,-199,25.3
2023-04-05 15:26:07.314,19102,-199,25.3
2023-04-05 15:26:12.476,19102,-200,25.3
2023-04-05 15:26:17.324,19101,-199,25.3
2023-04-05 15:26:22.961,19101,-199,25.3
2023-04-05 15:26:27.346,19102,-199,25.3
2023-04-05 15:26:32.521,19101,-200,25.3
2023-04-05 15:26:37.362,19100,-200,25.2
2023-04-05 15:26:43.013,19102,-199,25.3
2023-04-05 15:26:47.375,19100,-199,25.3
2023-04-05 15:26:52.582,19100,-200,25.3
2023-04-05 15:26:57.399,19100,-199,25.3
2023-04-05 15:27:03.084,19100,-199,25.3
2023-04-05 15:27:07.425,19100,-199,25.3
2023-04-05 15:27:12.598,19099,-200,25.3
2023-04-05 15:27:17.449,19099,-200,25.3
2023-04-05 15:27:23.115,19099,-200,25.2
2023-04-05 15:27:27.462,19098,-199,25.2
2023-04-05 15:27:32.646,19099,-200,25.3
2023-04-05 15:27:37.475,19098,-199,25.3
2023-04-05 15:27:43.144,19098,-200,25.3
2023-04-05 15:27:47.503,19097,-199,25.3
2023-04-05 15:27:52.693,19097,-199,25.4
2023-04-05 15:27:57.523,19098,-199,25.3
2023-04-05 15:28:03.170,19098,-199,25.3
2023-04-05 15:28:07.546,19097,-199,25.3
2023-04-05 15:28:12.740,19096,-199,25.3
2023-04-05 15:28:17.569,19096,-199,25.3
2023-04-05 15:28:23.228,19096,-200,25.3
2023-04-05 15:28:27.579,19095,-199,25.3
2023-04-05 15:28:32.787,19095,-199,25.3
2023-04-05 15:28:37.599,19095,-199,25.3
2023-04-05 15:28:43.249,19096,-199,25.3
2023-04-05 15:28:47.621,19095,-199,25.3
2023-04-05 15:28:52.818,19094,-200,25.2
2023-04-05 15:28:57.642,19094,-200,25.3
2023-04-05 15:29:03.294,19095,-199,25.3
2023-04-05 15:29:07.663,19094,-199,25.3
2023-04-05 15:29:12.865,19095,-199,25.3
2023-04-05 15:29:17.674,19093,-199,25.3
2023-04-05 15:29:23.314,19094,-200,25.3
2023-04-05 15:29:27.698,19092,-200,25.3
2023-04-05 15:29:32.896,19093,-200,25.3
2023-04-05 15:29:37.715,19092,-199,25.3
2023-04-05 15:29:43.360,19092,-200,25.3
2023-04-05 15:29:47.730,19092,-200,25.3
2023-04-05 15:29:52.943,19091,-199,25.3
2023-04-05 15:29:57.752,19091,-199,25.3
2023-04-05 15:30:03.412,19091,-199,25.3
2023-04-05 15:30:07.758,19091,-199,25.3
2023-04-05 15:30:13.004,19090,-199,25.3
2023-04-05 15:30:17.773,19090,-200,25.3
2023-04-05 15:30:23.469,19090,-199,25.4
2023-04-05 15:30:27.790,19090,-199,25.3
2023-04-05 15:30:33.038,19089,-199,25.3
2023-04-05 15:30:37.797,19089,-199,25.3
2023-04-05 15:30:43.542,19091,-199,25.3
2023-04-05 15:30:47.822,19089,-199,25.3
2023-04-05 15:30:53.068,19088,-199,25.3
2023-04-05 15:30:57.845,19088,-199,25.3
2023-04-05 15:31:03.582,19089,-200,25.3
2023-04-05 15:31:07.861,19087,-199,25.3
2023-04-05 15:31:13.116,19087,-200,25.3
2023-04-05 15:31:17.887,19087,-199,25.4
2023-04-05 15:31:23.657,19087,-200,25.3
2023-04-05 15:31:27.896,19086,-199,25.3
2023-04-05 15:31:33.161,19086,-199,25.3
2023-04-05 15:31:37.899,19086,-199,25.3
2023-04-05 15:31:43.636,19086,-200,25.3
2023-04-05 15:31:47.901,19086,-200,25.2
2023-04-05 15:31:53.247,19085,-199,25.3
2023-04-05 15:31:57.907,19085,-199,25.3
2023-04-05 15:32:03.691,19085,-200,25.3
2023-04-05 15:32:07.923,19085,-199,25.3
2023-04-05 15:32:13.272,19085,-199,25.3
2023-04-05 15:32:17.930,19084,-199,25.2
2023-04-05 15:32:23.765,19084,-199,25.3
2023-04-05 15:32:27.934,19083,-200,25.3
2023-04-05 15:32:33.303,19083,-199,25.3
2023-04-05 15:32:37.950,19083,-200,25.3
2023-04-05 15:32:43.807,19086,-199,25.3
2023-04-05 15:32:47.960,19082,-199,25.3
2023-04-05 15:32:53.334,19083,-199,25.3
2023-04-05 15:32:57.972,19082,-199,25.3
2023-04-05 15:33:03.983,19082,-199,25.3
2023-04-05 15:33:07.978,19081,-199,25.3
2023-04-05 15:33:12.978,19082,-200,25.3
2023-04-05 15:33:17.987,19081,-200,25.3
2023-04-05 15:33:23.898,19082,-199,25.3
2023-04-05 15:33:28.005,19081,-200,25.3
2023-04-05 15:33:33.015,19080,-200,25.4
2023-04-05 15:33:38.018,19080,-199,25.3
2023-04-05 15:33:43.975,19081,-200,25.3
2023-04-05 15:33:48.035,19080,-200,25.3
2023-04-05 15:33:53.041,19079,-199,25.3
2023-04-05 15:33:58.046,19079,-199,25.3
2023-04-05 15:34:04.034,19079,-199,25.3
2023-04-05 15:34:08.070,19079,-199,25.3
2023-04-05 15:34:13.080,19078,-199,25.3
2023-04-05 15:34:18.082,19078,-199,25.3
2023-04-05 15:34:24.029,19078,-199,25.2
2023-04-05 15:34:28.103,19078,-200,25.3
2023-04-05 15:34:33.118,19078,-199,25.4
2023-04-05 15:34:38.119,19077,-199,25.3
2023-04-05 15:34:44.059,19077,-199,25.3
2023-04-05 15:34:48.141,19076,-199,25.3
2023-04-05 15:34:53.152,19076,-199,25.3
2023-04-05 15:34:58.157,19076,-199,25.3
2023-04-05 15:35:04.109,19076,-199,25.3
2023-04-05 15:35:08.165,19076,-199,25.3
2023-04-05 15:35:13.172,19075,-200,25.3
2023-04-05 15:35:18.182,19075,-199,25.4
2023-04-05 15:35:24.161,19076,-199,25.4
2023-04-05 15:35:28.197,19076,-199,25.3
2023-04-05 15:35:33.200,19075,-200,25.4
2023-04-05 15:35:38.204,19074,-199,25.3
2023-04-05 15:35:44.171,19075,-200,25.3
2023-04-05 15:35:48.224,19074,-199,25.3
2023-04-05 15:35:53.230,19074,-200,25.3
2023-04-05 15:35:58.234,19073,-199,25.3
2023-04-05 15:36:04.283,19074,-199,25.3
2023-04-05 15:36:08.277,19073,-199,25.3
2023-04-05 15:36:13.269,19072,-199,25.3
2023-04-05 15:36:18.275,19073,-200,25.3
2023-04-05 15:36:24.292,19073,-199,25.3
2023-04-05 15:36:28.290,19072,-199,25.3
2023-04-05 15:36:33.296,19072,-200,25.3
2023-04-05 15:36:38.299,19071,-199,25.3
2023-04-05 15:36:44.318,19072,-199,25.3
2023-04-05 15:36:48.315,19073,-200,25.3
2023-04-05 15:36:53.317,19071,-199,25.3
2023-04-05 15:36:58.324,19071,-200,25.3
2023-04-05 15:37:04.401,19071,-199,25.3
2023-04-05 15:37:08.412,19070,-199,25.3
2023-04-05 15:37:13.357,19070,-199,25.3
2023-04-05 15:37:18.359,19070,-200,25.3
2023-04-05 15:37:24.387,19070,-199,25.3
2023-04-05 15:37:28.396,19069,-199,25.3
2023-04-05 15:37:33.372,19069,-200,25.3
2023-04-05 15:37:38.381,19069,-199,25.3
2023-04-05 15:37:44.425,19068,-199,25.3
2023-04-05 15:37:48.411,19068,-199,25.3
2023-04-05 15:37:53.393,19068,-199,25.3
2023-04-05 15:37:58.407,19068,-199,25.4
2023-04-05 15:38:04.466,19068,-199,25.4
2023-04-05 15:38:08.446,19068,-199,25.3
2023-04-05 15:38:13.442,19067,-199,25.4
2023-04-05 15:38:18.457,19067,-199,25.3
2023-04-05 15:38:24.483,19068,-199,25.3
2023-04-05 15:38:28.486,19069,-199,25.4
2023-04-05 15:38:33.481,19066,-199,25.3
2023-04-05 15:38:38.495,19066,-199,25.3
2023-04-05 15:38:44.511,19066,-199,25.3
2023-04-05 15:38:48.543,19066,-199,25.3
2023-04-05 15:38:53.533,19066,-199,25.3
2023-04-05 15:38:58.540,19065,-199,25.3
2023-04-05 15:39:04.545,19065,-199,25.3
2023-04-05 15:39:08.573,19064,-199,25.3
2023-04-05 15:39:13.561,19064,-199,25.2
2023-04-05 15:39:18.576,19064,-200,25.3
2023-04-05 15:39:24.618,19064,-200,25.3
2023-04-05 15:39:28.595,19064,-200,25.3
2023-04-05 15:39:33.599,19063,-199,25.3
2023-04-05 15:39:38.600,19063,-199,25.3
2023-04-05 15:39:44.626,19062,-199,25.3
2023-04-05 15:39:48.628,19063,-199,25.3
2023-04-05 15:39:53.623,19062,-199,25.3
2023-04-05 15:39:58.635,19062,-200,25.4
2023-04-05 15:40:04.670,19063,-199,25.3
2023-04-05 15:40:08.679,19062,-200,25.3
2023-04-05 15:40:13.662,19062,-199,25.3
2023-04-05 15:40:18.674,19061,-199,25.3
2023-04-05 15:40:24.747,19062,-199,25.3
2023-04-05 15:40:28.693,19062,-199,25.3
2023-04-05 15:40:33.704,19061,-199,25.3
2023-04-05 15:40:38.717,19061,-199,25.3
2023-04-05 15:40:44.744,19062,-199,25.3
2023-04-05 15:40:48.742,19061,-199,25.3
2023-04-05 15:40:53.728,19060,-200,25.3
2023-04-05 15:40:58.735,19059,-200,25.3
2023-04-05 15:41:04.760,19061,-200,25.3
2023-04-05 15:41:08.775,19058,-199,25.3
2023-04-05 15:41:13.746,19059,-200,25.2
2023-04-05 15:41:18.756,19058,-199,25.3
2023-04-05 15:41:24.802,19059,-199,25.3
2023-04-05 15:41:28.837,19058,-199,25.3
2023-04-05 15:41:33.786,19058,-199,25.3
2023-04-05 15:41:38.793,19058,-199,25.3
2023-04-05 15:41:44.865,19058,-199,25.3
2023-04-05 15:41:48.842,19058,-199,25.3
2023-04-05 15:41:53.830,19057,-199,25.3
2023-04-05 15:41:58.833,19057,-200,25.3
2023-04-05 15:42:04.862,19057,-199,25.3
2023-04-05 15:42:08.874,19057,-199,25.3
2023-04-05 15:42:13.853,19056,-200,25.3
2023-04-05 15:42:18.868,19056,-200,25.3
2023-04-05 15:42:24.875,19056,-199,25.3
2023-04-05 15:42:28.929,19057,-200,25.2
2023-04-05 15:42:33.899,19055,-199,25.3
2023-04-05 15:42:38.914,19055,-199,25.3
2023-04-05 15:42:44.938,19055,-199,25.3
2023-04-05 15:42:48.944,19055,-199,25.3
2023-04-05 15:42:53.951,19054,-200,25.3
2023-04-05 15:42:58.960,19054,-199,25.3
2023-04-05 15:43:04.979,19053,-199,25.3
2023-04-05 15:43:09.010,19055,-199,25.3
2023-04-05 15:43:13.978,19053,-199,25.3
2023-04-05 15:43:18.989,19053,-199,25.3
2023-04-05 15:43:25.022,19053,-199,25.3
2023-04-05 15:43:29.013,19052,-200,25.3
2023-04-05 15:43:34.013,19052,-199,25.3
2023-04-05 15:43:39.028,19052,-199,25.3
2023-04-05 15:43:45.036,19052,-199,25.3
2023-04-05 15:43:49.066,19052,-199,25.3
2023-04-05 15:43:54.057,19052,-199,25.3
2023-04-05 15:43:59.058,19051,-199,25.3
2023-04-05 15:44:05.220,19053,-200,25.2
2023-04-05 15:44:09.087,19051,-199,25.3
2023-04-05 15:44:14.098,19050,-199,25.3
2023-04-05 15:44:19.102,19051,-199,25.3
2023-04-05 15:44:25.267,19050,-199,25.3
2023-04-05 15:44:29.144,19050,-200,25.3
2023-04-05 15:44:34.114,19050,-200,25.3
